"
Proyecto de Ley
","
Fecha de Presentación
"
       
        
        
        
       
00516/2021-CR
","
21/10/2021
","
Ley que crea el Fondo Regional de Desarrollo puno (EL FORDEP)
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Aragón Carreño, Luis Ángel; Arriola Tueros, José Alberto; Doroteo Carbajo, Raúl Felipe; Espinoza Vargas, Jhaec Darwin; López Ureña, Ilich Fredy; Martínez Talavera, Pedro Edwin; Monteza Facho, Silvia María; Portero López, Hilda Marleny; Soto Palacios, Wilson; Vergara Mendoza, Elvis Hernán
"
"
       
        
        
        
       
00515/2021-CR
","
21/10/2021
","
Ley que modifica el artículo 19 del Texto Único Ordenado de la Ley de Impuesto a la Renta aprobado por el Decreto Supremo 179-2004-EF
","
En comisión
","
Congreso
","
 Herrera Medina, Noelia Rossvith; Ciccia Vásquez, Miguel Ángel; Cueto Aservi, José Ernesto; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Montoya Manrique, Jorge Carlos; Muñante Barrios, Alejandro
"
"
       
        
        
        
       
00514/2021-CR
","
21/10/2021
","
Ley que declara de interés nacional la creación del fondo de apoyo a la formalización de la micro y pequeña empresa
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Herrera Medina, Noelia Rossvith; Ciccia Vásquez, Miguel Ángel; Cueto Aservi, José Ernesto; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Montoya Manrique, Jorge Carlos; Muñante Barrios, Alejandro
"
"
       
        
        
        
       
00513/2021-CR
","
21/10/2021
","
Ley que declara de interés nacional la creación del distrito de Amparaes, en la provincia de Calca, departamento de Cusco
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Soto Reyes, Alejandro; Salhuana Cavides, Eduardo; Díaz Monago, Freddy Roland; Picón Quedo, Luis Raúl; Ruíz Rodríguez, Magaly Rosmery; Julón Irigoín, Elva Edhit
"
"
       
        
        
        
       
00512/2021-CR
","
21/10/2021
","
Ley que declara de interés nacional y necesidad pública el mejoramiento y la rehabilitación de la carretera Villa Rica - Puerto Bermúdez, provincia de Oxapampa - departamento de Pasco
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Díaz Monago, Freddy Roland; Salhuana Cavides, Eduardo; Soto Reyes, Alejandro; Julón Irigoín, Elva Edhit; Acuña Peralta, Segundo Héctor; Torres Salinas, Rosio; Guerra García Campos, Hernando
"
"
       
        
        
        
       
00511/2021-CR
","
21/10/2021
","
Ley que reactiva la ejecución de las obras públicas paralizadas a nivel nacional
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Acuña Peralta, Segundo Héctor; Salhuana Cavides, Eduardo; Díaz Monago, Freddy Roland; Chiabra León, Roberto Enrique; Picón Quedo, Luis Raúl; Acuña Peralta, María Grimaneza
"
"
       
        
        
        
       
00510/2021-PE
","
20/10/2021
","
Resolución Legislativa que autoriza al señor Presidente de la República para salir del territorio nacional el 30 de octubre de 2021
","
Publicado en el Diario Oficial El Peruano
","
Poder Ejecutivo
",
"
       
        
        
        
       
00509/2021-CR
","
20/10/2021
","
Ley de reforma constitucional que modifica el artículo 179 de la Constitución a fin de que la junta Nacional de Decanos de los Colegios de Abogados del Perú nombre a uno de los Magistrados del Pleno del Jurado Nacional de Elecciones
","
EN AGENDA DEL PLENO
","
Congreso
","
 Muñante Barrios, Alejandro; Ciccia Vásquez, Miguel Ángel; Cueto Aservi, José Ernesto; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Montoya Manrique, Jorge Carlos; Padilla Romero, Javier Rommel; Amuruz Dulanto, Yessica Rosselli; Gonzales Delgado, Diana Carolina; Aguinaga Recuenco, Alejandro Aurelio; Cordero Jon Tay, Luis Gustavo; Cordero Jon Tay, María Del Pilar; Soto Palacios, Wilson
"
"
       
        
        
        
       
00508/2021-CR
","
20/10/2021
","
Ley que modifica el artículo 63 de la Ley 29944 - Ley de la Reforma Magisterial, respecto al cálculo del beneficio de la compensación por tiempo de servicios
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Gutiérrez Ticona, Paul Silvio; Gonza Castillo, Américo; Coayla Juárez, Jorge Samuel; Flores Ramírez, Alex Randu; Cruz Mamani, Flavio; Quito Sarmiento, Bernardo Jaime; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
00507/2021-CR
","
20/10/2021
","
Ley que modifica el literal G) del artículo 2 de la Ley 30328, modificado por la Ley 31278, por el derecho de bonificación de escolaridad del periodo precedente para profesores contratados
","
Retirado por su Autor
","
Congreso
","
 Gutiérrez Ticona, Paul Silvio; Gonza Castillo, Américo; Coayla Juárez, Jorge Samuel; Flores Ramírez, Alex Randu; Cruz Mamani, Flavio; Quito Sarmiento, Bernardo Jaime; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
00506/2021-CR
","
20/10/2021
","
Ley que declara de necesidad pública y de interés nacional la puesta en valor natural y cultural para el desarrollo turístico del Santuario Histórico de Chacamarca de la Región Junín
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Reymundo Mercado, Edgard Cornelio; Luque Ibarra, Ruth; Bazán Narro, Sigrid Tesoro; Cortez Aguirre, Isabel
"
"
       
        
        
        
       
00505/2021-CR
","
20/10/2021
","
Ley que declara de necesidad publica la creación e implementación del Parque Científico- Tecnológico Intercultural de la Selva Central
","
Retirado por su Autor
","
Congreso
","
 Reymundo Mercado, Edgard Cornelio; Bazán Narro, Sigrid Tesoro; Luque Ibarra, Ruth; Cortez Aguirre, Isabel; Robles Araujo, Silvana Emperatriz; Cerrón Rojas, Waldemar José; Jiménez Heredia, David Julio; López Ureña, Ilich Fredy
"
"
       
        
        
        
       
00504/2021-CR
","
20/10/2021
","
Ley que veedurías ciudadanas anticorrupción
","
En comisión
","
Congreso
","
 Reymundo Mercado, Edgard Cornelio; Luque Ibarra, Ruth; Cortez Aguirre, Isabel; Bazán Narro, Sigrid Tesoro
"
"
       
        
        
        
       
00503/2021-CR
","
20/10/2021
","
Ley que promueve la inclusión financiera de la mujer y de las personas vulnerables
","
En comisión
","
Congreso
","
 Alcarraz Agüero, Yorel Kira; Elera García, Wilmar Alberto; Azurín Loayza, Alfredo; Saavedra Casternoque, Hitler; Jerí Oré, José Enrique; Valer Pinto, Héctor
"
"
       
        
        
        
       
00502/2021-CR
","
20/10/2021
","
Ley que sanciona con cadena perpetua todas las modalidades del Delito de Feminicidio
","
En comisión
","
Congreso
","
 Chirinos Venegas, Patricia Rosa; Amuruz Dulanto, Yessica Rosselli; Yarrow Lumbreras, Norma Martina; Cavero Alva, Alejandro Enrique; Gonzales Delgado, Diana Carolina; Córdova Lobatón, María Jessica; Williams Zapata, José Daniel
"
"
       
        
        
        
       
00501/2021-CR
","
20/10/2021
","
Ley que declara de necesidad pública y de preferente interés nacional la construcción y equipamiento del Nuevo Hospital de Barranca Nivel III- 1 en la provincia de Barranca 
","
En comisión
","
Congreso
","
 Cordero Jon Tay, Luis Gustavo; Aguinaga Recuenco, Alejandro Aurelio; Bustamante Donayre, Carlos Ernesto; Cordero Jon Tay, María Del Pilar; Flores Ruiz, Víctor Seferino; Jiménez Heredia, David Julio; Lizarzaburu Lizarzaburu, Juan Carlos Martin; Obando Morgan, Auristela Ana; Ventura Ángel, Héctor José
"
"
       
        
        
        
       
00500/2021-CR
","
20/10/2021
","
Ley que fortalece la Ley de prevención y eliminación de barreras burocráticas en aras de promover la Reactivación Económica Nacional
","
En comisión
","
Congreso
","
 Tudela Gutiérrez, Adriana Josefina; Amuruz Dulanto, Yessica Rosselli; Cavero Alva, Alejandro Enrique; Gonzales Delgado, Diana Carolina; Williams Zapata, José Daniel; Yarrow Lumbreras, Norma Martina; Muñante Barrios, Alejandro; Guerra García Campos, Hernando; Castillo Rivas, Eduardo Enrique; Barbarán Reyes, Rosangella Andrea; Juárez Calle, Heidy Lisbeth; Juárez Gallegos, Carmen Patricia
"
"
       
        
        
        
       
00499/2021-CR
","
20/10/2021
","
Ley que declara de interés nacional y necesidad pública la construcción, mejoramiento y asfaltado de la Vía de Evitamiento de la ciudad de Huancayo, región Junín
","
EN AGENDA DEL PLENO
","
Congreso
","
 Jiménez Heredia, David Julio; Cordero Jon Tay, Luis Gustavo; Guerra García Campos, Hernando; Moyano Delgado, Martha Lupe; Chacón Trujillo, Nilza Merly; Castillo Rivas, Eduardo Enrique; Cordero Jon Tay, María Del Pilar
"
"
       
        
        
        
       
00498/2021-CR
","
19/10/2021
","
Resolución Legislativa del Congreso por la que se Aprueba la Agenda Legislativa para el Período Anual de sesiones 2021-2022
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Alva Prieto, María del Carmen; Salhuana Cavides, Eduardo; Chirinos Venegas, Patricia Rosa; Cerrón Rojas, Waldemar José; Montoya Manrique, Jorge Carlos; Williams Zapata, José Daniel; Doroteo Carbajo, Raúl Felipe; Luna Gálvez, José León; Jerí Oré, José Enrique; Camones Soriano, Lady Mercedes; Wong Pujada, Enrique; Guerra García Campos, Hernando; Luque Ibarra, Ruth
"
"
       
        
        
        
       
00497/2021-CR
","
19/10/2021
","
Ley que declara de necesidad pública y preferente interés nacional el financiamiento para la elaboración del expediente técnico y edificación de la represa Tapa de Cuy en el distrito Cristo nos Valga, provincia de Sechura, departamento de Piura
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Zeta Chunga, Cruz Maria; Chacón Trujillo, Nilza Merly; Aguinaga Recuenco, Alejandro Aurelio; Alegría García, Arturo; Ventura Ángel, Héctor José; Olivos Martínez, Vivian; López Morales, Jeny Luz
"
"
       
        
        
        
       
00496/2021-CR
","
19/10/2021
","
Ley que modifica la Ley universitaria 30220 y establece el ingreso libre y gratuito a la universidades
","
Orden del Día
","
Congreso
","
 Palacios Huamán, Margot; Cruz Mamani, Flavio; Ugarte Mamani, Jhakeline Katy; Portalatino Ávalos, Kelly Roxana; Bermejo Rojas, Guillermo; Gutiérrez Ticona, Paul Silvio; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
00495/2021-CR
","
19/10/2021
","
Ley que incorpora a los profesores de las instituciones de educación básica regular administrados por el sector Defensa e Interior a los alcances de la Ley 29944, Ley de reforma Magisterial
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Paredes Gonzales, Alex Antonio; Cerrón Rojas, Waldemar José; Ugarte Mamani, Jhakeline Katy; Agüero Gutiérrez, María Antonieta; Medina Hermosilla, Elizabeth Sara; Quito Sarmiento, Bernardo Jaime; Tacuri Valdivia, Germán Adolfo
"
"
       
        
        
        
       
00494/2021-CR
","
19/10/2021
","
Ley que modifica por única vez la ampliación para la obtención del grado académico de bachillerato automático
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Jerí Oré, José Enrique; Alcarraz Agüero, Yorel Kira; Azurín Loayza, Alfredo; Elera García, Wilmar Alberto; Saavedra Casternoque, Hitler; Valer Pinto, Héctor
"
"
       
        
        
        
       
00493/2021-CR
","
19/10/2021
","
Ley que refuerza la esfera de protección de quienes se desarrollan a través de las modalidades formativas
","
Dictamen
","
Congreso
","
 Cortez Aguirre, Isabel; Bazán Narro, Sigrid Tesoro; Reymundo Mercado, Edgard Cornelio; Luque Ibarra, Ruth
"
"
       
        
        
        
       
00492/2021-DP
","
19/10/2021
","
Ley del Consejo de Estado
","
En comisión
","
Defensoría del Pueblo
",
"
       
        
        
        
       
00491/2021-CR
","
19/10/2021
","
Ley que modifica la Ley 29158, Ley Orgánica del Poder Ejecutivo respecto de la designación de los Ministros del Interior y de Defensa
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Flores Ruiz, Víctor Seferino; Revilla Villanueva, César Manuel; Cordero Jon Tay, Luis Gustavo; Zeta Chunga, Cruz Maria; Guerra García Campos, Hernando; Chacón Trujillo, Nilza Merly; Barbarán Reyes, Rosangella Andrea
"
"
       
        
        
        
       
00490/2021-CR
","
19/10/2021
","
Ley que promueve beneficios al personal licenciado del Servicio Militar Acuartelado
","
En comisión
","
Congreso
","
 Lizarzaburu Lizarzaburu, Juan Carlos Martin; Guerra García Campos, Hernando; López Morales, Jeny Luz; Alegría García, Arturo; Cordero Jon Tay, María Del Pilar; Aguinaga Recuenco, Alejandro Aurelio; Ventura Ángel, Héctor José
"
"
       
        
        
        
       
00489/2021-CR
","
19/10/2021
","
Ley que amplia el plazo de adecuación establecido en la Tercera Disposición Complementaria Transitoria de la Ley 30220 Ley Universitaria 
","
En comisión
","
Congreso
","
 Paredes Fonseca, Karol Ivett; Martínez Talavera, Pedro Edwin; Zeballos Madariaga, Carlos Javier; Portero López, Hilda Marleny; Monteza Facho, Silvia María; Mori Celis, Juan Carlos; Alva Rojas, Carlos Enrique
"
"
       
        
        
        
       
00488/2021-CP
","
19/10/2021
","
Ley de reforma constitucional que modifica el artículo 179, numeral 3 - Elección del representante de los abogados al Jurado Nacional de Elecciones 
","
En comisión
","
Colegios Profesionales
",
"
       
        
        
        
       
00487/2021-CR
","
19/10/2021
","
Ley que establece normas para la jubilación de los trabajadores de construcción civil
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Bazán Narro, Sigrid Tesoro; Cortez Aguirre, Isabel; Luque Ibarra, Ruth; Reymundo Mercado, Edgard Cornelio; Agüero Gutiérrez, María Antonieta; Bellido Ugarte, Guido; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
00486/2021-CR
","
19/10/2021
","
Resolución Legislativa que modifica el artículo 68 y 76 del Reglamento del Congreso de la República
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Calle Lobatón, Digna
"
"
       
        
        
        
       
00485/2021-CR
","
19/10/2021
","
Ley que modifica los artículo 248, 250, 252, 253, 258, 259 y 260 del Decreto Legislativo 295, Código Civil y de la Ley 26662 Ley de competencia notarial en asuntos no contenciosos, facultando a celebrar matrimonio civil
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Calle Lobatón, Digna
"
"
       
        
        
        
       
00484/2021-CR
","
19/10/2021
","
Ley de creación del Colegio de Politólogos del Perú
","
Orden del Día
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Calle Lobatón, Digna
"
"
       
        
        
        
       
00483/2021-CR
","
19/10/2021
","
Ley que modifica la Ley 27585 Ley de simplificación administrativa de las solicitudes de pensión del sistema nacional de pensiones regulado por el Decreto Ley 19990 
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Calle Lobatón, Digna
"
"
       
        
        
        
       
00482/2021-CR
","
19/10/2021
","
Ley que crea el registro para el control de Contratos de Consultoras en el Estado
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Elías Ávalos, José Luis; Luna Gálvez, José León; Calle Lobatón, Digna
"
"
       
        
        
        
       
00481/2021-CR
","
19/10/2021
","
Ley que modifica el artículo 8 y 26 del Decreto Legislativo 1260, que fortalece el Cuerpo General de Bomberos Voluntarios del Perú como parte del sistema nacional de seguridad ciudadana y regula la Intendencia Nacional de Bomberos del Perú
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Aragón Carreño, Luis Ángel; Monteza Facho, Silvia María; Alva Rojas, Carlos Enrique; Flores Ancachi, Jorge Luis; Mori Celis, Juan Carlos; Zeballos Madariaga, Carlos Javier; Paredes Fonseca, Karol Ivett; Soto Palacios, Wilson
"
"
       
        
        
        
       
00480/2021-CR
","
19/10/2021
","
Ley que extiende la aplicación de la remuneración mínima vital para los trabajadores sujetos al régimen laboral de la actividad publica
","
En comisión
","
Congreso
","
 Aragón Carreño, Luis Ángel; Monteza Facho, Silvia María; Alva Rojas, Carlos Enrique; Flores Ancachi, Jorge Luis; Mori Celis, Juan Carlos; Zeballos Madariaga, Carlos Javier; Paredes Fonseca, Karol Ivett; Soto Palacios, Wilson
"
"
       
        
        
        
       
00479/2021-CR
","
19/10/2021
","
Nueva Ley del Guía de Turismo
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Aragón Carreño, Luis Ángel; Alva Prieto, María del Carmen; Monteza Facho, Silvia María; Flores Ancachi, Jorge Luis; Mori Celis, Juan Carlos; Zeballos Madariaga, Carlos Javier; Paredes Fonseca, Karol Ivett; Soto Palacios, Wilson
"
"
       
        
        
        
       
00478/2021-CR
","
19/10/2021
","
Ley que promueve la recuperación de alimentos frescos de origen agropecuario, pesquero y acuícola en mercados mayoristas y de abastos
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Bazán Narro, Sigrid Tesoro; Luque Ibarra, Ruth; Cortez Aguirre, Isabel; Reymundo Mercado, Edgard Cornelio; Flores Ramírez, Alex Randu
"
"
       
        
        
        
       
00477/2021-CR
","
19/10/2021
","
Ley que declara de interés y prioridad nacional el equipamiento de la Marina de Guerra del Perú para coadyuvar en las emergencias pluviales y desastres naturales 
","
Orden del Día
","
Congreso
","
 Torres Salinas, Rosio; Salhuana Cavides, Eduardo; Díaz Monago, Freddy Roland; Picón Quedo, Luis Raúl; García Correa, Idelso Manuel; Julón Irigoín, Elva Edhit; Trigozo Reátegui, Cheryl
"
